Time,M_Accum,M_Hode,M_Trans,W_PH,W_TEMPC,W_ECppm500,A_CO2ppm,A_TEMPC,A_RH,L_r,L_b,L_w
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,5.9,0,757.142857142857,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,6,0,757.142857142857,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,6,0,764.285714285714,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,6.1,0,757.142857142857,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,6.1,0,764.285714285714,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,6.2,0,757.142857142857,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,6.4,0,757.142857142857,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,6.4,0,764.285714285714,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,6.5,0,757.142857142857,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 12:00:00,0.732705161036251,7.21661116163337,-1.37363926240565,6.5,0,764.285714285714,494,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 13:00:00,0.665310539942178,7.03426009406194,-1.40527277765904,5.8,0,757.142857142857,488,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 13:00:00,0.665310539942178,7.03426009406194,-1.40527277765904,5.8,0,764.285714285714,488,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 13:00:00,0.665310539942178,7.03426009406194,-1.40527277765904,5.9,0,757.142857142857,488,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 13:00:00,0.665310539942178,7.03426009406194,-1.40527277765904,5.9,0,764.285714285714,488,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 13:00:00,0.665310539942178,7.03426009406194,-1.40527277765904,6,0,757.142857142857,488,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 13:00:00,0.665310539942178,7.03426009406194,-1.40527277765904,6,0,764.285714285714,488,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 13:00:00,0.665310539942178,7.03426009406194,-1.40527277765904,6,0,771.428571428571,488,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 13:00:00,0.665310539942178,7.03426009406194,-1.40527277765904,6.1,0,757.142857142857,488,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 13:00:00,0.665310539942178,7.03426009406194,-1.40527277765904,6.1,0,764.285714285714,488,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,5.6,0,757.142857142857,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,5.7,0,757.142857142857,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,5.8,0,757.142857142857,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,5.8,0,764.285714285714,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,5.9,0,757.142857142857,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,5.9,0,764.285714285714,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,6,0,757.142857142857,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,6,0,764.285714285714,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,6.1,0,757.142857142857,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 14:00:00,0.597915918848104,6.8519090264905,-1.43690629291244,6.1,0,764.285714285714,481,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 15:00:00,0.53052129775403,7.02747672610388,-1.46954831363733,5.9,0,757.142857142857,473,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 15:00:00,0.53052129775403,7.02747672610388,-1.46954831363733,6,0,757.142857142857,473,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 15:00:00,0.53052129775403,7.02747672610388,-1.46954831363733,6,0,764.285714285714,473,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 15:00:00,0.53052129775403,7.02747672610388,-1.46954831363733,6.1,0,757.142857142857,473,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 15:00:00,0.53052129775403,7.02747672610388,-1.46954831363733,6.1,0,764.285714285714,473,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 15:00:00,0.53052129775403,7.02747672610388,-1.46954831363733,6.2,0,757.142857142857,473,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 16:00:00,0.463126676659957,7.20310349205979,-1.50219050079308,5.9,0,757.142857142857,478,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 16:00:00,0.463126676659957,7.20310349205979,-1.50219050079308,5.9,0,764.285714285714,478,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 16:00:00,0.463126676659957,7.20310349205979,-1.50219050079308,6,0,757.142857142857,478,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 16:00:00,0.463126676659957,7.20310349205979,-1.50219050079308,6,0,764.285714285714,478,16.1111111111111,72,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,5.6,0,757.142857142857,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,5.6,0,764.285714285714,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,5.7,0,757.142857142857,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,5.8,0,757.142857142857,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,5.8,0,764.285714285714,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,5.8,0,771.428571428571,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,5.9,0,757.142857142857,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,5.9,0,764.285714285714,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,6,0,757.142857142857,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,6,0,764.285714285714,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,6.3,0,757.142857142857,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 17:00:00,0.395732055565883,7.3787302580157,-1.53483268794883,6.4,0,757.142857142857,486,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 18:00:00,0.32833743447181,7.55435702397161,-1.56747487510459,6.4,0,757.142857142857,469.2,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 18:00:00,0.32833743447181,7.55435702397161,-1.56747487510459,6.4,0,764.285714285714,469.2,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 18:00:00,0.32833743447181,7.55435702397161,-1.56747487510459,6.4,0,771.428571428571,469.2,16.1111111111111,71,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 19:00:00,0.260942813377736,7.72998378992752,-1.60011706226034,6.4,0,757.142857142857,468.4,16.6666666666667,69.2,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 19:00:00,0.260942813377736,7.72998378992752,-1.60011706226034,6.4,0,764.285714285714,468.4,16.6666666666667,69.2,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 19:00:00,0.260942813377736,7.72998378992752,-1.60011706226034,6.4,0,771.428571428571,468.4,16.6666666666667,69.2,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 20:00:00,0.193548192283663,7.90561055588343,-1.63275924941609,6.4,0,757.142857142857,465.6,16.1111111111111,70.8,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 20:00:00,0.193548192283663,7.90561055588343,-1.63275924941609,6.4,0,764.285714285714,465.6,16.1111111111111,70.8,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 20:00:00,0.193548192283663,7.90561055588343,-1.63275924941609,6.4,0,771.428571428571,465.6,16.1111111111111,70.8,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 21:00:00,0.126153571189589,8.08123732183934,-1.66540143657185,6.3,0,757.142857142857,467.8,16.1111111111111,70,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 21:00:00,0.126153571189589,8.08123732183934,-1.66540143657185,6.3,0,764.285714285714,467.8,16.1111111111111,70,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 21:00:00,0.126153571189589,8.08123732183934,-1.66540143657185,6.3,0,771.428571428571,467.8,16.1111111111111,70,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 21:00:00,0.126153571189589,8.08123732183934,-1.66540143657185,6.4,0,757.142857142857,467.8,16.1111111111111,70,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 21:00:00,0.126153571189589,8.08123732183934,-1.66540143657185,6.4,0,764.285714285714,467.8,16.1111111111111,70,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 22:00:00,0.0587589500955154,8.25686408779525,-1.6980436237276,5.9,0,757.142857142857,472.8,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 22:00:00,0.0587589500955154,8.25686408779525,-1.6980436237276,5.9,0,764.285714285714,472.8,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 22:00:00,0.0587589500955154,8.25686408779525,-1.6980436237276,6,0,757.142857142857,472.8,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 22:00:00,0.0587589500955154,8.25686408779525,-1.6980436237276,6,0,764.285714285714,472.8,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 22:00:00,0.0587589500955154,8.25686408779525,-1.6980436237276,6.1,0,757.142857142857,472.8,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 22:00:00,0.0587589500955154,8.25686408779525,-1.6980436237276,6.2,0,757.142857142857,472.8,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 22:00:00,0.0587589500955154,8.25686408779525,-1.6980436237276,6.2,0,764.285714285714,472.8,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 22:00:00,0.0587589500955154,8.25686408779525,-1.6980436237276,6.3,0,757.142857142857,472.8,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 22:00:00,0.0587589500955154,8.25686408779525,-1.6980436237276,6.3,0,764.285714285714,472.8,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.4,0,757.142857142857,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.4,0,757.142857142857,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.4,0,764.285714285714,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.4,0,764.285714285714,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.4,0,771.428571428571,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.4,0,771.428571428571,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.6,0,757.142857142857,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.6,0,757.142857142857,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.8,0,757.142857142857,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.8,0,757.142857142857,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.8,0,764.285714285714,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.8,0,764.285714285714,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.9,0,757.142857142857,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.9,0,757.142857142857,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.9,0,764.285714285714,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,5.9,0,764.285714285714,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,6,0,757.142857142857,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,6,0,757.142857142857,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,6,0,764.285714285714,465.4,16.1111111111111,69,70.2631578947368,15.1336032388664,23.2408906882591
06-Oct-2022 23:00:00,-0.00863567099855823,8.43249085375116,-1.73068581088335,6,0,764.285714285714,465.4,16.1111111111111,69,112.961538461538,22.7004048582996,34.5910931174089
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.4,0,757.142857142857,469,16.1111111111111,69.4,0,0,0
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.4,0,757.142857142857,469,16.1111111111111,69.4,18.3765182186235,2.70242914979757,4.59412955465587
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.4,0,757.142857142857,469,16.1111111111111,69.4,36.2125506072875,9.4585020242915,14.8633603238866
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.4,0,764.285714285714,469,16.1111111111111,69.4,0,0,0
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.4,0,764.285714285714,469,16.1111111111111,69.4,18.3765182186235,2.70242914979757,4.59412955465587
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.4,0,764.285714285714,469,16.1111111111111,69.4,36.2125506072875,9.4585020242915,14.8633603238866
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.5,0,757.142857142857,469,16.1111111111111,69.4,0,0,0
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.5,0,757.142857142857,469,16.1111111111111,69.4,18.3765182186235,2.70242914979757,4.59412955465587
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.5,0,757.142857142857,469,16.1111111111111,69.4,36.2125506072875,9.4585020242915,14.8633603238866
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.5,0,764.285714285714,469,16.1111111111111,69.4,0,0,0
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.5,0,764.285714285714,469,16.1111111111111,69.4,18.3765182186235,2.70242914979757,4.59412955465587
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.5,0,764.285714285714,469,16.1111111111111,69.4,36.2125506072875,9.4585020242915,14.8633603238866
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.6,0,757.142857142857,469,16.1111111111111,69.4,0,0,0
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.6,0,757.142857142857,469,16.1111111111111,69.4,18.3765182186235,2.70242914979757,4.59412955465587
07-Oct-2022 00:00:00,-0.0760302920926317,8.60811761970707,-1.7633279980391,5.6,0,757.142857142857,469,16.1111111111111,69.4,36.2125506072875,9.4585020242915,14.8633603238866
07-Oct-2022 01:00:00,-0.0830707626507724,8.78374438566298,-1.79597018519486,5.4,0,757.142857142857,468.8,16.1111111111111,68.4,0,0,0
07-Oct-2022 01:00:00,-0.0830707626507724,8.78374438566298,-1.79597018519486,5.4,0,764.285714285714,468.8,16.1111111111111,68.4,0,0,0
07-Oct-2022 01:00:00,-0.0830707626507724,8.78374438566298,-1.79597018519486,5.5,0,757.142857142857,468.8,16.1111111111111,68.4,0,0,0
07-Oct-2022 01:00:00,-0.0830707626507724,8.78374438566298,-1.79597018519486,5.5,0,764.285714285714,468.8,16.1111111111111,68.4,0,0,0
07-Oct-2022 01:00:00,-0.0830707626507724,8.78374438566298,-1.79597018519486,5.6,0,757.142857142857,468.8,16.1111111111111,68.4,0,0,0
07-Oct-2022 01:00:00,-0.0830707626507724,8.78374438566298,-1.79597018519486,5.9,0,757.142857142857,468.8,16.1111111111111,68.4,0,0,0
07-Oct-2022 01:00:00,-0.0830707626507724,8.78374438566298,-1.79597018519486,6,0,757.142857142857,468.8,16.1111111111111,68.4,0,0,0
07-Oct-2022 01:00:00,-0.0830707626507724,8.78374438566298,-1.79597018519486,6,0,764.285714285714,468.8,16.1111111111111,68.4,0,0,0
07-Oct-2022 01:00:00,-0.0830707626507724,8.78374438566298,-1.79597018519486,6,0,771.428571428571,468.8,16.1111111111111,68.4,0,0,0
07-Oct-2022 02:00:00,-0.0901078464804332,8.95937115161889,-1.82861237235061,5.9,0,757.142857142857,471,16.1111111111111,67.6,0,0,0
07-Oct-2022 02:00:00,-0.0901078464804332,8.95937115161889,-1.82861237235061,6,0,757.142857142857,471,16.1111111111111,67.6,0,0,0
07-Oct-2022 02:00:00,-0.0901078464804332,8.95937115161889,-1.82861237235061,6,0,764.285714285714,471,16.1111111111111,67.6,0,0,0
07-Oct-2022 02:00:00,-0.0901078464804332,8.95937115161889,-1.82861237235061,6.1,0,757.142857142857,471,16.1111111111111,67.6,0,0,0
07-Oct-2022 03:00:00,-0.0971449303100941,9.03835856350829,-1.8124815435795,5.9,0,757.142857142857,471.8,16.1111111111111,67,0,0,0
07-Oct-2022 03:00:00,-0.0971449303100941,9.03835856350829,-1.8124815435795,5.9,0,764.285714285714,471.8,16.1111111111111,67,0,0,0
07-Oct-2022 03:00:00,-0.0971449303100941,9.03835856350829,-1.8124815435795,6,0,757.142857142857,471.8,16.1111111111111,67,0,0,0
07-Oct-2022 03:00:00,-0.0971449303100941,9.03835856350829,-1.8124815435795,6,0,764.285714285714,471.8,16.1111111111111,67,0,0,0
